PolicyA,PolicyB,Cycle,Difference_AminusB,PointwiseCI95Low,PointwiseCI95High,SimultaneousCI95Low,SimultaneousCI95High,SignificantSimultaneous
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,82,0.002621060422655752,-0.015559182548290695,0.013056903651060492,-0.01549887878881865,0.020740999634130154,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,83,0.0027868613228368977,-0.015409726891456033,0.01325959325670567,-0.015333077888637504,0.0209068005343113,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,84,0.0029526610263765907,-0.01525760269329679,0.01346266059016532,-0.015167278185097811,0.021072600237850993,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,85,0.0031184598397204777,-0.015105434317921884,0.013666085791368854,-0.015001479371753924,0.02123839905119488,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,86,0.0032842580693152046,-0.014953191912744024,0.013869849000245238,-0.014835681142159197,0.021404197280789607,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,87,0.003450056021606529,-0.014800845625175585,0.01407325486778988,-0.014669883189867873,0.02156999523308093,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,88,0.003615854003041097,-0.014648365602629165,0.01427499457556059,-0.014504085208433305,0.0217357932145155,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,89,0.0037816523200644436,-0.014495721992517141,0.014477027330302877,-0.014338286891409958,0.021901591531538846,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,90,0.003947451279123659,-0.014342884942251888,0.014679345678895622,-0.014172487932350743,0.02206739049059806,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,91,0.00411325118666428,-0.014189824599246115,0.014885360405093917,-0.014006688024810122,0.02223319039813868,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,92,0.004279052349132617,-0.014036511110911976,0.015091943686744047,-0.013840886862341785,0.02239899156060702,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,93,0.004444855072974985,-0.01388291462466229,0.015298732720212094,-0.013675084138499417,0.022564794284449387,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,94,0.004610659664637584,-0.013729005287909546,0.015505709880422214,-0.013509279546836818,0.022730598876111986,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,95,0.004776466430566284,-0.013574753248065674,0.015712857542297676,-0.013343472780908118,0.022896405642040686,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,96,0.004942275677207952,-0.013420128652543828,0.015920158080762747,-0.01317766353426645,0.023062214888682354,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,97,0.005108087711008236,-0.013265101648755828,0.01612759387074081,-0.013011851500466166,0.023228026922482638,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,98,0.005273902838413447,-0.013109642384114606,0.016334143039445137,-0.012846036373060955,0.02339384204988785,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,99,0.005439721365869565,-0.012953721006032537,0.01654049308161898,-0.012680217845604837,0.023559660577343967,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,100,0.005605543599823348,-0.012797307661922108,0.01674690309047333,-0.012514395611651054,0.02372548281129775,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,101,0.005771369183691366,-0.012640381229862663,0.016953355863471242,-0.012348570027783036,0.023891308395165768,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,102,0.005937195108774107,-0.012482955510602523,0.01715984482821231,-0.012182744102700295,0.02405713432024851,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,103,0.006103017703343205,-0.012325053035556754,0.017366366069828665,-0.012016921508131197,0.024222956914817607,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,104,0.006268833295669518,-0.012166696336140093,0.01757291567345387,-0.011851105915804884,0.02438877250714392,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,105,0.006434638214024235,-0.01200790794376827,0.017779489724220277,-0.011685300997450167,0.024554577425498637,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,106,0.006600428786678991,-0.01184871038985591,0.01798608430726123,-0.01151951042479541,0.024720367998153393,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,107,0.006766201341904532,-0.01168912620581819,0.018191919997440905,-0.01135373786956987,0.024886140553378934,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,108,0.0069319522079724916,-0.011529177923070288,0.018396269326153944,-0.01118798700350191,0.025051891419446894,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,109,0.00709767771315406,-0.011368888073027383,0.018600662885252542,-0.011022261498320342,0.025217616924628462,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,110,0.007263374185720539,-0.011208279187104653,0.018805090284249606,-0.010856565025753863,0.02538331339719494,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,111,0.007429037953943118,-0.01104737379671683,0.01900954113265737,-0.010690901257531284,0.02554897716541752,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,112,0.007594665346092877,-0.010886194433279539,0.019214005039989584,-0.010525273865381525,0.02571460455756728,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,113,0.007760252690441449,-0.010724763628207512,0.01941847161575871,-0.010359686521032953,0.02588019190191585,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,114,0.007925796315259914,-0.010563103912915817,0.019622930469477638,-0.010194142896214488,0.026045735526734316,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,115,0.008091292548819351,-0.010401237818819853,0.019830896723959213,-0.010028646662655051,0.026211231760293753,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,116,0.008256737719391283,-0.010239187877334799,0.020039842217180175,-0.00986320149208312,0.026376676930865685,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,117,0.0084221281552469,-0.010076976619875277,0.02024887718196263,-0.009697811056227502,0.0265420673667213,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,118,0.00858746018465728,-0.009914626577856689,0.02045799671575624,-0.009532479026817121,0.026707399396131683,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,119,0.008752730135893616,-0.009752160282694433,0.020667195916011863,-0.009367209075580786,0.026872669347368018,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,120,0.00891793433722754,-0.009589600265803022,0.02087646988018,-0.009202004874246862,0.027037873548701942,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,121,0.009083069116930242,-0.009426969058598078,0.021084804816208447,-0.00903687009454416,0.027203008328404645,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,122,0.009248130803272803,-0.009264289192494446,0.021291195493720827,-0.0088718084082016,0.027368070014747205,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,123,0.009413115724526522,-0.009101583198907304,0.021497540150767325,-0.00870682348694788,0.027533054936000924,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,124,0.00957802020896259,-0.008938873609251607,0.021703834872481065,-0.008541919002511812,0.027697959420436992,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,125,0.009742840584852641,-0.008776182954942868,0.02191007574399506,-0.008377098626621761,0.027862779796327043,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,126,0.00990757318046731,-0.00861353376739582,0.022116258850442216,-0.008212366031007091,0.028027512391941713,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,127,0.010072214324078121,-0.008450948578025641,0.0223223802769561,-0.00804772488739628,0.028192153535552524,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,128,0.010236760343956597,-0.008288449918247731,0.022528436108668615,-0.007883178867517805,0.028356699555431,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,129,0.010401207568373705,-0.008126060319476713,0.02273442243071333,-0.007718731643100697,0.028521146779848107,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,130,0.010565552325600858,-0.007963802313127766,0.02294033532822315,-0.007554386885873544,0.02868549153707526,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,131,0.010729790943909134,-0.0078016984306165105,0.023146170886330975,-0.007390148267565268,0.028849730155383536,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,132,0.010893919751569836,-0.0076397712033576815,0.023351925190169598,-0.007226019459904566,0.029013858963044238,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,133,0.011057935076854264,-0.007478043162766457,0.023557594324872033,-0.007062004134620138,0.029177874288328666,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,134,0.011221833248033719,-0.007316536840257792,0.023763174375571294,-0.006898105963440683,0.02934177245950812,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,135,0.011385610593379392,-0.0071552747672470884,0.023968661427400062,-0.00673432861809501,0.029505549804853794,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,136,0.011549263441162805,-0.00699427947514919,0.024174051565491905,-0.006570675770311597,0.029669202652637207,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,137,0.011712788119654816,-0.006833573495379164,0.024379340874979172,-0.0064071510918195865,0.029832727331129218,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,138,0.011876180957126725,-0.006673179359352632,0.024584525440994986,-0.006243758254347677,0.029996120168601127,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,139,0.012039438281850057,-0.006513119598484107,0.024789601348672252,-0.006080500929624345,0.03015937749332446,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,140,0.01220255642209589,-0.006353416744188878,0.024994564683143983,-0.005917382789378513,0.03032249563357029,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,141,0.012365531706135524,-0.006194093327882233,0.02519941152954297,-0.005754407505338878,0.030485470917609926,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,142,0.012528360462240151,-0.006035171880979131,0.02540413797300234,-0.005591578749234251,0.030648299673714553,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,143,0.012691039018681072,-0.00587677003072995,0.025608549906984246,-0.00542890019279333,0.030810978230155474,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,144,0.012853563703729476,-0.00571922088920096,0.025812022255319977,-0.005266375507744926,0.030973502915203878,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,145,0.013015930845656665,-0.0055621885758960765,0.026015267926964625,-0.005104008365817737,0.031135870057131067,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,146,0.01317813677273405,-0.005405697993349778,0.02621827826481138,-0.004941802438740352,0.03129807598420845,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,147,0.013340177813232712,-0.005249774044097433,0.026421044611754207,-0.00477976139824169,0.031460117024707114,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,148,0.01350205029542384,-0.0050944416306736295,0.02662355831068608,-0.004617888916050562,0.03162198950689824,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,149,0.013663750547578846,-0.004939725655613403,0.026826881732794683,-0.004456188663895556,0.03178368975905325,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,150,0.013825274897969031,-0.004785651021451565,0.02703219807625723,-0.004294664313505371,0.03194521410944343,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,151,0.013986617948246738,-0.0046322347923558604,0.027237375931519092,-0.004133321263227664,0.03210655715972114,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,152,0.014147767393589583,-0.0044794626790248815,0.02744238504498775,-0.003972171817884819,0.032267706605063985,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,153,0.014308709202556558,-0.004327543325416627,0.027647190003586737,-0.0038112300089178444,0.03242864841403096,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,154,0.014469429343705986,-0.004177723862138327,0.02785175539424057,-0.003650509867768416,0.03258936855518039,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,155,0.014629913785597304,-0.0040284703340048855,0.028056045803873005,-0.0034900254258770982,0.032749852997071706,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,156,0.014790148496788835,-0.0038797520869381374,0.028260025819407793,-0.003329790714685567,0.03291008770826324,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,157,0.014950119445839793,-0.003731538466859363,0.02846366002776913,-0.0031698197656346086,0.033070058657314196,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,158,0.015109812601308725,-0.003583798819689954,0.028666913015880542,-0.003010126610165677,0.03322975181278313,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,159,0.01526921393175451,-0.003436502491351745,0.02886974937066667,-0.0028507252797198915,0.03338915314322891,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,160,0.015428309405735918,-0.0032896188277654614,0.029072133679050934,-0.002691629805738484,0.03354824861721032,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,161,0.01558708499181194,-0.0031431171748530495,0.029274030527957413,-0.002532854219662463,0.03370702420328634,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,162,0.01574552665854123,-0.0029969668785355674,0.029475404504310194,-0.002374412552933171,0.03386546587001563,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,163,0.015903620374482452,-0.0028511372847351835,0.029676220195032917,-0.00221631883699195,0.034023559585956854,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,164,0.016061352108194815,-0.0027055977393726227,0.02987644218705021,-0.002058587103279587,0.03418129131966922,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,165,0.016218707828236867,-0.002560317588369612,0.030076035067285296,-0.0019012313832375352,0.03433864703971127,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,166,0.016375673503167598,-0.0024152661776476484,0.030274963422662345,-0.0017442657083068039,0.034495612714642,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,167,0.016532235101545556,-0.002270412853128123,0.030473191840105558,-0.001587704109928846,0.03465217431301996,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,168,0.01668837859192962,-0.0021257269607325435,0.030670684906538688,-0.001431560619544782,0.03480831780340402,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,169,0.016844089942879004,-0.001981177846382187,0.030867407208885596,-0.0012758492685953984,0.034964029154353406,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,170,0.01699935512295203,-0.0018367348559982233,0.031063323334070476,-0.0011205840885223708,0.03511929433442643,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,171,0.017154160100707583,-0.0016923673355029312,0.031258397869017185,-0.0009657791107668193,0.035274099312181985,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,172,0.01730849084470487,-0.001548044630817036,0.031452595400649715,-0.0008114483667695307,0.03542843005617927,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,173,0.01746233332350211,-0.0014037360878623728,0.03164588051589191,-0.0006576058879722915,0.03558227253497651,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,174,0.017615673505658846,-0.001259411052560111,0.03183821780166774,-0.0005042657058155556,0.03573561271713325,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,175,0.017768497359733182,-0.0011150388708318637,0.032029571844901294,-0.00035144185174122017,0.035888436571207584,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,176,0.01792079085428433,-0.0009705888885991332,0.032219907232516116,-0.00019914835719007234,0.03604073006575873,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,177,0.018072539957870948,-0.0008260304517833106,0.03240918855143693,-4.739925360345426e-05,0.03619247916934535,False
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,178,0.018223730639052138,-0.0006813329063056761,0.032597380388586845,0.00010379142757773602,0.03634366985052654,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,179,0.018374348866386114,-0.000536465598087843,0.032784447330890816,0.00025440965491171225,0.036494288077860516,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,180,0.01852438060843231,-0.00039139787305120244,0.0329703539652716,0.0004044413969579094,0.036644319819906714,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,181,0.018673811833749387,-0.00024609907711736767,0.033155064878653946,0.0005538726222749854,0.03679375104522379,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,182,0.01882262851089589,-0.00010053855620761887,0.03333854465796172,0.000702689299421487,0.03694256772237029,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,183,0.018970816608430807,4.531434375698584e-05,0.033520757890118554,0.0008508773969564051,0.03709075581990521,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,184,0.019118362094913244,0.00019149027685405606,0.03370166916204887,0.0009984228834388417,0.037238301306387646,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,185,0.019265250938901413,0.0003380198971630888,0.033881243060676525,0.0011453117274270105,0.037385190150375815,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,186,0.01941146910895475,0.0004849338587621377,0.03405944417292495,0.0012915298974803466,0.03753140832042915,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,187,0.019557002573631577,0.0006322628157299226,0.034236237085718664,0.0014370633621571746,0.03767694178510598,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,188,0.019701837301490888,0.0007780213145526238,0.034411586385981185,0.0015818980900164856,0.03782177651296529,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,189,0.01984595926109134,0.0009225168956690233,0.03458545666063739,0.0017260200496169373,0.03796589847256574,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,190,0.019989354420992145,0.001067209212430642,0.03475781249660981,0.0018694152095177427,0.03810929363246655,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,191,0.020132008749751962,0.0012121203925055113,0.034928618480823403,0.0020120695382775597,0.038251947961226364,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,192,0.020273908215929448,0.0013572725635629945,0.035097839200202485,0.002153969004455046,0.03839384742740385,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,193,0.020415038788083595,0.001502687853271234,0.03526543924166936,0.0022950995766091928,0.038534977999558,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,194,0.02055538643477295,0.001648388389299038,0.03543138319214934,0.0024354472232985466,0.03867532564624735,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,195,0.02069493712455661,0.0017943962993154372,0.03559563563856639,0.0025749979130822095,0.038814876336031014,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,196,0.020833676825993463,0.0019407337109889067,0.03575816116784392,0.0027137376145190614,0.038953616037467866,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,197,0.02097159150764183,0.002087422751987811,0.035918924366906135,0.002851652296167427,0.03909153071911623,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,198,0.021108667138061143,0.002234485549981402,0.03607247170369426,0.0029887279265867414,0.039228606349535546,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,199,0.02124488968580973,0.0023819442326379336,0.03623502212208074,0.0031249504743353293,0.03936482889728413,True
4_8C_80PER_4_8C_NEWSTRUCTURE,3_7C_31PER_5_9C_NEWSTRUCTURE,200,0.021380245119446695,0.002529820927626436,0.036390285852040516,0.0032603059079722926,0.0395001843309211,True
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,1,0.00022455218692496448,-0.0005984778384471173,0.0009457477209841968,-0.0008663484699992896,0.0013154528438492185,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,2,0.00022688073446330836,-0.0005191461845172746,0.0008763023857607769,-0.0008640199224609457,0.0013177813913875624,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,3,0.0002290058776800441,-0.0004432106412752157,0.000808284373981338,-0.0008618947792442099,0.0013199065346042981,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,4,0.0002309338625503532,-0.0003798345523388813,0.0007519518133885016,-0.0008599667943739008,0.0013218345194746072,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,5,0.00023267093504975023,-0.00032346917620869884,0.0007060378338845706,-0.0008582297218745038,0.0013235715919740043,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,6,0.00023422334115352772,-0.000270428205702411,0.0006585159703117432,-0.0008566773157707263,0.0013251239980777818,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,7,0.00023559732683620105,-0.00023605029950782286,0.0006258184826094799,-0.000855303330088053,0.001326497983760455,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,8,0.0002367991380733958,-0.00020823055171627358,0.0006052370995323185,-0.0008541015188508582,0.0013276997949976499,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,9,0.0002378350208402935,-0.000185012682695726,0.0005899069510840346,-0.0008530656360839605,0.0013287356777645476,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,10,0.00023871122111196463,-0.00017319340117813998,0.000588749080633405,-0.0008521894358122894,0.0013296118780362187,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,11,0.0002394339848635907,-0.00016904983395000793,0.0006037924655096087,-0.0008514666720606634,0.0013303346417878447,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,12,0.00024000955807035318,-0.00016586304712818133,0.0006189829336077785,-0.0008508910988539009,0.0013309102149946072,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,13,0.00024044418670743362,-0.00016676748878357572,0.0006447631098393108,-0.0008504564702168204,0.0013313448436316877,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,14,0.00024074411674979146,-0.0001720164698569837,0.0006674342248799313,-0.0008501565401744626,0.0013316447736740455,False
5C_67PER_4C_NEWSTRUCTURE,5_3C_54PER_4C_NEWSTRUCTURE,15,0.00024091559417316333,-0.0001693267354529654,0.0007019388689805753,-0.0008499850627510907,0.0013318162510974174,False
